,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14
repli,1.3224273128538118E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0579191164293359E-4,2.2464239556316682E-4,2.1528659705302792E-7,8.424620413984163E-8,6.088448182288016E-5,1.6051697858113098E-4,1.513552882251186E-7,1.6787055031827418E-7,2.56012128990215E-4,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,0.001063872716540579,1.6574482159310276E-7,3.275125958203372E-4,1.1300238175120018E-7,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,2.331887796088538E-7,0.0016867268036648874,2.0481851952668078E-7,1.43526159293082E-7
walk,1.3224273128538118E-4,2.338254568881686E-4,1.7708608739092164E-7,2.80835499179251E-4,5.285368133129979E-4,2.2441797758558126E-7,2.1528659705302792E-7,2.528228586236647E-4,6.082365816471545E-8,1.6051697858113098E-4,1.513552882251186E-7,1.6787055031827418E-7,2.56012128990215E-4,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,2.7890946816104155E-4,1.1325835101956868E-7,5.674318782108641E-4,1.6574482159310276E-7,3.2718541040992734E-7,1.1311538413295136E-4,2.4701293433828075E-7,2.8380311611395055E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
bleed,3.30854721361326E-5,2.3359186502314547E-7,7.085214356510774E-4,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,8.424620413984163E-8,6.082365816471545E-8,8.021838010051524E-8,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,4.577082811029023E-4,1.5502984246952618E-7,6.698197177384395E-4,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,0.0019211534921521544,2.4701293433828075E-7,1.1355529600960107E-4,2.875735721037531E-7,2.331887796088538E-7,3.7497392891161426E-4,8.194788966262499E-4,0.001291878959797031
blank,1.9834757071821355E-4,2.3359186502314547E-7,1.7726317347831254E-4,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,1.6857665448382307E-4,1.217081399875956E-4,8.021838010051524E-8,7.569277964138182E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,2.837513991653128E-4,8.28889852787107E-4,3.2718541040992734E-7,2.2611776588415155E-4,2.4701293433828075E-7,2.8380311611395055E-4,8.630082898833629E-4,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,7.177743226247031E-4
sim,6.613789185254878E-5,4.674173219113141E-4,1.7726317347831254E-4,3.7441613869249697E-4,0.0022195164199932554,4.4906037314874805E-4,2.1528659705302792E-7,8.424620413984163E-8,6.082365816471545E-8,8.021838010051524E-8,1.515066435133437E-4,1.6787055031827418E-7,5.117685016078124E-4,2.3127678074741581E-4,7.627200151689757E-8,1.551848723119957E-4,3.347424876254071E-7,1.393850415597409E-7,6.796633644684316E-4,7.099103988114922E-5,1.6574482159310276E-7,3.275125958203372E-4,1.1300238175120018E-7,2.4701293433828075E-7,5.108002095864164E-4,2.875735721037531E-7,2.3342196838846264E-4,3.7497392891161426E-4,2.0481851952668078E-7,1.4366968545237506E-4
engin,5.288717678823754E-4,2.3359186502314547E-7,1.7708608739092164E-7,2.80835499179251E-4,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,8.424620413984163E-8,6.082365816471545E-8,8.021838010051524E-8,1.513552882251186E-7,1.6787055031827418E-7,0.0012790376194606048,1.1558060007367109E-7,7.627200151689757E-8,9.303340846596266E-4,3.347424876254071E-7,1.393850415597409E-7,1.1337160937058823E-4,7.092011976138784E-8,3.316553880077986E-4,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,2.2705384274583404E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0502333804620743E-4,1.43526159293082E-7
reduc,3.636096693002945E-4,2.338254568881686E-4,1.7708608739092164E-7,9.358063951324593E-8,2.1147813706044966E-4,2.2441797758558126E-7,2.1528659705302792E-7,3.3706906276350637E-4,2.4335545631702654E-4,8.021838010051524E-8,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,7.634827351841446E-5,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,2.2662996039015692E-4,2.128312794039249E-4,1.6574482159310276E-7,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,3.4055238948206703E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,7.177743226247031E-4
gorgeous,2.6445241015104587E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,0.001516515920721289,2.4335545631702654E-4,8.021838010051524E-8,1.513552882251186E-7,1.6787055031827418E-7,5.117685016078124E-4,2.3127678074741581E-4,3.051642780691072E-4,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1337160937058823E-4,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
strang,1.9834757071821355E-4,2.338254568881686E-4,1.7708608739092164E-7,4.679967782057429E-4,2.1147813706044966E-4,2.2464239556316682E-4,2.1550188365008092E-4,8.424620413984163E-8,1.217081399875956E-4,8.021838010051524E-8,1.515066435133437E-4,1.6803842086859244E-4,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,6.202743997205742E-4,3.347424876254071E-7,8.364496344000053E-4,1.1325835101956868E-7,7.092011976138784E-8,1.6591056641469584E-4,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,2.331887796088538E-7,5.623671967335105E-4,4.098418575728882E-4,1.43526159293082E-7
iconia,3.636096693002945E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,7.399092641480301E-4,2.2441797758558126E-7,2.1528659705302792E-7,0.001516515920721289,6.082365816471545E-8,8.021838010051524E-8,4.542172199635809E-4,1.6787055031827418E-7,2.5575637261759743E-7,4.6243798089475805E-4,7.627200151689757E-8,6.202743997205742E-4,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,6.781272928889523E-4,0.0017293375533023036,5.680602264148459E-5,2.875735721037531E-7,2.331887796088538E-7,7.497604645554068E-4,2.0481851952668078E-7,1.4366968545237506E-4
china,3.30854721361326E-5,2.3359186502314547E-7,1.7708608739092164E-7,2.80835499179251E-4,0.0010569679404005782,2.2441797758558126E-7,2.1528659705302792E-7,8.424620413984163E-8,6.082365816471545E-8,8.021838010051524E-8,1.513552882251186E-7,3.359089711868666E-4,2.5575637261759743E-7,1.1558060007367109E-7,2.288922765522096E-4,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1337160937058823E-4,0.001134792836301967,1.6574482159310276E-7,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,2.3342196838846264E-4,3.7497392891161426E-4,2.0481851952668078E-7,1.43526159293082E-7
attract,2.677245997029711E-4,4.905429165486055E-4,1.7708608739092165E-5,3.8368062200430826E-4,1.0568622541751608E-5,2.468597753441394E-4,2.3681525675833072E-4,5.981480493928755E-4,3.1020065664004876E-4,8.021838010051524E-6,1.6649081704763047E-4,1.678705503182742E-5,5.370883824969546E-4,2.427192601547093E-4,1.601712031854849E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.873932678218962E-4,0.0,0.0
assist,3.305241971641619E-8,2.3359186502314547E-7,3.5434926086923415E-4,9.358063951324593E-8,2.1147813706044966E-4,4.4906037314874805E-4,2.1528659705302792E-7,8.424620413984163E-8,2.4335545631702654E-4,4.8139049898319195E-4,3.028619317384623E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,3.1021471478152185E-4,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,7.092721177336397E-4,1.6574482159310276E-7,3.2718541040992734E-7,1.1300238175120018E-7,2.47259947272619E-4,2.8380311611395055E-4,2.875735721037531E-7,2.331887796088538E-7,9.371537323773029E-4,2.0481851952668078E-7,1.43526159293082E-7
starter,3.305241971641619E-8,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,3.1716436247796576E-4,0.0015711502610766545,0.0010766482718621926,8.424620413984163E-8,6.082365816471545E-8,1.6051697858113098E-4,0.001210993661089174,5.037795215051408E-4,7.675248742254098E-4,1.1558060007367109E-7,3.8143627958600476E-4,1.5502984246952618E-7,3.3507723011303245E-4,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,3.316553880077986E-4,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
ten,1.3224273128538118E-4,7.010091869344595E-4,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,6.460750777561367E-4,8.424620413984163E-8,1.8253179815231105E-4,8.021838010051524E-8,4.542172199635809E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,5.339802826197999E-4,1.5502984246952618E-7,3.3507723011303245E-4,1.393850415597409E-7,1.1325835101956868E-7,7.099103988114922E-5,8.28889852787107E-4,0.0013090688270501194,1.1300238175120018E-7,4.942728816108998E-4,1.7030456937771756E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
nativ,2.6445241015104587E-4,4.674173219113141E-4,1.7726317347831254E-4,9.358063951324593E-8,1.0568622541751609E-7,2.2464239556316682E-4,2.1528659705302792E-7,8.424620413984163E-8,1.217081399875956E-4,5.616088790837072E-4,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,3.051642780691072E-4,3.1021471478152185E-4,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,5.108002095864164E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0502333804620743E-4,1.4366968545237506E-4
gorilla,3.305241971641619E-8,2.3359186502314547E-7,1.7726317347831254E-4,9.367422015275915E-5,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,0.001516515920721289,6.082365816471545E-8,8.021838010051524E-8,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,3.051642780691072E-4,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,7.911296746401525E-4,2.4701293433828075E-7,5.674927336811648E-8,8.630082898833629E-4,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,8.613004819177851E-4
boy,1.6529515100179737E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2464239556316682E-4,0.0010766482718621926,8.433045034398145E-5,6.082365816471545E-8,2.407353586816462E-4,0.0013623489493142925,5.037795215051408E-4,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,5.576795512805235E-4,1.1325835101956868E-7,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,3.3912014763535174E-4,2.4701293433828075E-7,5.674927336811648E-8,5.754347177796099E-4,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.4366968545237506E-4
vibrant,3.305241971641619E-8,2.3359186502314547E-7,1.7708608739092164E-7,9.367422015275915E-5,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,0.0010110386958822393,3.650027726464574E-4,8.029859848061574E-5,1.515066435133437E-4,1.6787055031827418E-7,2.5575637261759743E-7,8.091797811157713E-4,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1337160937058823E-4,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,4.5212252938655196E-4,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,8.194788966262499E-4,1.43526159293082E-7
chines,3.305241971641619E-8,4.674173219113141E-4,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,3.3706906276350637E-4,1.217081399875956E-4,8.029859848061574E-5,1.513552882251186E-7,0.0015110028234147858,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,2.837513991653128E-4,1.6574482159310276E-7,3.2718541040992734E-7,4.5212252938655196E-4,4.942728816108998E-4,6.242987563226494E-4,0.0014381554340908694,4.6661074799731644E-4,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
uninstal,3.305241971641619E-8,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,8.424620413984163E-8,6.082365816471545E-8,2.407353586816462E-4,1.515066435133437E-4,1.6803842086859244E-4,2.5575637261759743E-7,3.468573808210869E-4,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,0.0011603794959733126,3.2718541040992734E-7,1.1300238175120018E-7,2.4701293433828075E-7,6.810480296907659E-4,8.630082898833629E-4,0.001166177086823878,5.623671967335105E-4,8.194788966262499E-4,1.43526159293082E-7
folder,2.3139999043462974E-4,2.338254568881686E-4,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,8.433045034398145E-5,6.082365816471545E-8,6.418272591842223E-4,1.513552882251186E-7,1.6787055031827418E-7,5.117685016078124E-4,1.1558060007367109E-7,1.5262027503531203E-4,1.551848723119957E-4,3.347424876254071E-7,1.393850415597409E-7,3.398883114097256E-4,7.092011976138784E-8,1.6574482159310276E-7,3.275125958203372E-4,1.1311538413295136E-4,2.47259947272619E-4,7.945465764269988E-4,2.875735721037531E-7,2.331887796088538E-7,5.623671967335105E-4,2.0481851952668078E-7,1.43526159293082E-7
superb,2.6445241015104587E-4,2.3359186502314547E-7,0.0010626936104329208,9.367422015275915E-5,1.0568622541751609E-7,2.2441797758558126E-7,2.1550188365008092E-4,8.42546287602556E-4,3.650027726464574E-4,8.021838010051524E-8,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,1.4191115964253705E-4,1.6574482159310276E-7,3.275125958203372E-4,3.3912014763535174E-4,2.4701293433828075E-7,5.674927336811648E-8,2.878611456758568E-4,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
jellybean,6.28029027031624E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2464239556316682E-4,2.1528659705302792E-7,8.424620413984163E-8,6.082365816471545E-8,8.021838010051524E-8,1.513552882251186E-7,6.71650071823415E-4,2.5575637261759743E-7,2.3127678074741581E-4,7.627200151689757E-8,9.303340846596266E-4,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,2.128312794039249E-4,9.946346743802098E-4,3.2718541040992734E-7,1.1300238175120018E-7,2.47259947272619E-4,5.674927336811648E-8,2.875735721037531E-7,2.3342196838846264E-4,1.873932678218962E-7,6.14660377099569E-4,1.43526159293082E-7
sensor,3.30854721361326E-5,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,1.6857665448382307E-4,6.082365816471545E-8,5.616088790837072E-4,3.028619317384623E-4,1.6803842086859244E-4,2.5575637261759743E-7,4.6243798089475805E-4,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,3.316553880077986E-4,3.275125958203372E-4,0.0012431392016449532,2.4701293433828075E-7,1.1355529600960107E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0502333804620743E-4,2.8719584474545703E-4
dragon,3.305241971641619E-8,2.338254568881686E-4,1.7708608739092164E-7,3.7441613869249697E-4,6.342230387305141E-4,2.2441797758558126E-7,2.1528659705302792E-7,2.528228586236647E-4,6.082365816471545E-8,8.021838010051524E-8,1.513552882251186E-7,5.037795215051408E-4,2.56012128990215E-4,1.1558060007367109E-7,1.5262027503531203E-4,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,1.6574482159310276E-7,3.275125958203372E-4,1.1311538413295136E-4,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,6.997995276061702E-4,1.873932678218962E-7,0.003686938169999781,1.43526159293082E-7
wrap,3.305241971641619E-8,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,2.1147813706044966E-4,2.2441797758558126E-7,6.460750777561367E-4,8.424620413984163E-8,1.8253179815231105E-4,8.029859848061574E-5,7.569277964138182E-4,1.6803842086859244E-4,2.5575637261759743E-7,1.1569618067374474E-4,4.577082811029023E-4,3.1021471478152185E-4,6.698197177384395E-4,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,1.6574482159310276E-7,6.546980062302646E-4,1.1300238175120018E-7,2.4701293433828075E-7,5.674927336811648E-8,2.875735721037531E-7,2.3342196838846264E-4,1.873932678218962E-7,2.0481851952668078E-7,0.001435405119090113
atom,2.975048298674621E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,4.21315266903348E-4,6.082365816471545E-8,8.021838010051524E-8,1.513552882251186E-7,3.359089711868666E-4,2.5575637261759743E-7,0.0013870827814841265,1.5262027503531203E-4,0.0010853639271291527,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,1.6574482159310276E-7,3.2718541040992734E-7,3.3912014763535174E-4,2.4701293433828075E-7,5.680602264148459E-5,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,4.098418575728882E-4,1.43526159293082E-7
serv,1.6529515100179737E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,2.1147813706044966E-4,2.2464239556316682E-4,2.1528659705302792E-7,8.424620413984163E-8,6.082365816471545E-8,2.407353586816462E-4,1.515066435133437E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,7.627962871704925E-4,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,7.099103988114922E-5,1.6574482159310276E-7,6.546980062302646E-4,1.1300238175120018E-7,0.0024703763563171457,1.7030456937771756E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
dropbox,5.949766073152078E-4,2.3359186502314547E-7,1.7708608739092164E-7,9.358063951324593E-8,1.0568622541751609E-7,2.2441797758558126E-7,8.613616748091648E-4,1.6857665448382307E-4,6.082365816471545E-8,4.8139049898319195E-4,1.513552882251186E-7,1.6787055031827418E-7,2.5575637261759743E-7,1.1558060007367109E-7,7.627200151689757E-8,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,1.1325835101956868E-7,7.092011976138784E-8,1.6591056641469584E-4,3.2718541040992734E-7,1.1300238175120018E-7,4.942728816108998E-4,8.512958497951153E-4,2.875735721037531E-7,2.331887796088538E-7,1.873932678218962E-7,2.0481851952668078E-7,1.43526159293082E-7
consist,3.305241971641619E-8,2.3359186502314547E-7,1.7708608739092164E-7,1.8725485966600508E-4,1.0568622541751609E-7,2.2441797758558126E-7,2.1528659705302792E-7,8.433045034398145E-5,3.04179114481742E-4,2.407353586816462E-4,3.028619317384623E-4,1.6787055031827418E-7,2.5575637261759743E-7,1.1569618067374474E-4,3.8143627958600476E-4,1.5502984246952618E-7,3.347424876254071E-7,1.393850415597409E-7,4.531466624292943E-4,1.4191115964253705E-4,1.6574482159310276E-7,3.275125958203372E-4,6.781272928889523E-4,2.4701293433828075E-7,5.674927336811648E-8,2.878611456758568E-4,4.6661074799731644E-4,1.873932678218962E-7,2.0481851952668078E-7,5.742481633316211E-4
