,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S0-T15,S0-T16,S0-T17,S0-T18,S0-T19,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14,S1-T15,S1-T16,S1-T17,S1-T18,S1-T19
rma,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.591432205420616E-4,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,0.004312491421368715,1.0208883975012737E-6,0.0017286674574247605,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,0.017881361311496514
glove,6.757306654410535E-4,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,0.0019633022264498937,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,0.005749749018892032,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
mode,0.006416570901571944,0.05608906394603143,4.860883932299553E-7,0.006519278782533086,0.007850404196956295,0.007855848738581077,0.007625407995673123,0.006674285373300268,0.014509484058870618,0.004402833089098351,0.010812607328090544,0.006600387792228975,0.01437749266617829,0.013339280636034146,0.020766374266121698,0.01469715528630845,0.02066512965430372,0.012520036607366794,0.010055082030946707,0.02704198125276046,0.019747133515453808,0.019370696893773506,0.002166665403410143,0.0054281214864423605,0.0014379762263220792,1.0208883975012737E-6,0.002592569235248229,0.007982872432793898,0.0063725619036923585,0.03272280779937345,0.031065654461141956,8.631560957378215E-7,9.789151466561727E-7,0.0067751116075628936,7.298370662445617E-4,0.004014895553510701,0.006533593270986871,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
rear,3.3769648447828765E-7,5.723315470865749E-7,4.865744816231852E-4,5.014444106248048E-7,4.906195985848568E-7,5.616530667323518E-4,5.083266446019015E-7,3.92974510833102E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.7012101506688534E-4,0.001669699892206078,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,0.01279676396402364,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,0.0016394396246248583,8.940233644066054E-7
smudg,3.3769648447828765E-7,0.0011452354257202363,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,0.0069396475862630175,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,0.0016011832002215298,5.191463779935926E-7,5.067809829422589E-7,4.7012101506688534E-4,4.177379635336875E-4,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,0.0017746614529519599,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
buffer,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,0.0011781383686414976,6.308197060506334E-7,5.502853504684854E-7,0.003291120555800265,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,8.350586064244843E-4,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,0.0034564710130716983,8.868872828345628E-7,7.972671498057806E-4,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,0.0020079495132654117,9.332371476913113E-7,8.267612702029452E-7,0.0016394396246248583,8.940233644066054E-7
read,6.757306654410535E-4,5.723315470865749E-7,0.009236165559762382,0.0030091679081594535,4.906195985848568E-7,0.0016838370162475403,5.083266446019015E-7,3.9258192890419787E-7,0.00946292641046555,0.009905686593783207,4.705630161914105E-4,4.714225978307961E-7,6.541461823937305E-4,0.002668282967113586,0.0020771046583523646,0.005068316610405531,4.7012101506688534E-4,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,0.002906427747523338,1.0827913060520456E-6,9.045361583806632E-7,0.0021566050250837383,0.015314346850916604,8.64765679601292E-4,8.868872828345628E-7,7.96470679126654E-7,0.002338066860453792,0.008570611404558353,8.640192518335593E-4,0.02643168787486332,0.0067751116075628936,7.298370662445617E-4,0.001004476493142767,9.332371476913113E-7,0.0033078718420819836,0.0032780599390924833,0.0017889407521776174
simplic,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,0.002087020535096875,5.585846359061555E-7,6.933663560616513E-7,6.176957172891241E-4,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
touch,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,9.817298167682984E-4,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,0.005008265035332452,0.0011177278564482173,6.933663560616513E-7,0.0018518529945900715,9.684864203676568E-7,0.004332248015514234,9.045361583806632E-7,7.186287987616589E-7,0.0010219092858987748,8.639017778234686E-7,8.868872828345628E-7,0.0063725619036923585,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.298370662445617E-4,1.0034730201226444E-6,0.0056003561232955594,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
rememb,3.3769648447828765E-7,5.723315470865749E-7,4.865744816231852E-4,0.0010033902656602343,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,0.0010388119023651788,5.067809829422589E-7,4.6965136370318224E-7,4.177379635336875E-4,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,0.0024587497818586708,8.940233644066054E-7
real,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,0.0050503888647931055,5.083266446019015E-7,3.9258192890419787E-7,0.005047188468111117,5.502853504684854E-7,0.0014107488627276954,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,0.0020771046583523646,5.067809829422589E-7,4.6965136370318224E-7,0.0054255856782232485,0.00446923567188515,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,0.015582697526136722,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.341703848390025E-4,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
unit,0.0010134271499193412,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,7.855564397372998E-4,6.308197060506334E-7,5.502853504684854E-7,4.705630161914105E-4,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,0.0011177278564482173,6.933663560616513E-7,6.170786386504738E-7,9.694549067880244E-4,1.0827913060520456E-6,0.0036190491696810336,0.0035938626226070564,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,0.0023902085080590883,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
panorama,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,0.00220169168722441,0.001880841785995838,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,0.0010388119023651788,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,0.0015061657956597435,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
sensor,0.006416570901571944,0.004006893161153111,4.860883932299553E-7,5.014444106248048E-7,0.005887925802616867,0.0011227450414899459,5.083266446019015E-7,3.9258192890419787E-7,0.0031547293499592176,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,0.007842565769138023,0.0016011832002215298,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,0.0013874260784793643,0.00493724618784244,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,0.01153042156413215,7.96470679126654E-7,7.798750174322712E-4,1.0711925265039812E-6,8.631560957378215E-7,0.010769045528364555,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,0.012133016157134737,0.007441678193096708,0.0016394396246248583,8.940233644066054E-7
bodi,3.3769648447828765E-7,5.729038786336614E-4,4.860883932299553E-7,0.0010033902656602343,0.005887925802616867,0.007294756763823482,5.083266446019015E-7,3.9258192890419787E-7,0.0018930899378579507,0.00825483054237775,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,0.0011177278564482173,0.008321089639095877,6.170786386504738E-7,9.684864203676568E-7,0.004332248015514234,9.045361583806632E-7,0.009342893012700327,1.0208883975012737E-6,0.0034564710130716983,8.868872828345628E-7,0.003983149866312397,7.790959215107606E-7,0.001072263719030485,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,0.004375376857675939,1.0034730201226444E-6,0.0018674075325303139,8.267612702029452E-7,8.193101572338123E-7,8.949173877710119E-4
disappoint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.787865025155212E-4,9.684864203676569E-5,1.0827913060520455E-4,0.002804062090980056,0.004383635672446119,1.0208883975012736E-4,0.001814193733429284,8.868872828345628E-5,0.010433765896559167,7.790959215107606E-5,0.0011783117791543793,8.631560957378216E-5,9.789151466561728E-5,7.52706544557593E-5,7.291079582862756E-5,1.0034730201226446E-4,9.332371476913113E-5,8.267612702029452E-5,8.193101572338123E-5,0.002771472429660477
resolv,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.92974510833102E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.694549067880244E-4,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,0.003983149866312397,7.790959215107606E-7,0.001072263719030485,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
today,3.380341809627659E-4,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,0.0011227450414899459,5.083266446019015E-7,3.9258192890419787E-7,0.0025239096439085844,5.502853504684854E-7,4.700929232681424E-7,9.433166182594229E-4,6.534926897040266E-7,5.335498834460279E-7,0.002596251036345957,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,0.0011177278564482173,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
ant,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,0.0023509347092639803,4.714225978307961E-7,6.534926897040266E-7,5.34083433329474E-4,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
reason,0.010131232230833108,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,0.0015707202975456956,6.308197060506334E-7,0.004402833089098351,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,0.0012523792493152812,0.006144989579603617,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,0.004312491421368715,0.003063686080901322,8.639017778234686E-7,8.868872828345628E-7,7.972671498057806E-4,7.790959215107606E-7,1.0711925265039812E-6,0.009495580209211775,9.789151466561727E-7,0.0030115788847749295,0.01239556439882497,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
thought,0.011819714653224544,0.0068685508965859845,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,0.0011227450414899459,5.083266446019015E-7,0.0023558841553540915,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,9.433166182594229E-4,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.7012101506688534E-4,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,0.005322210584290211,7.96470679126654E-7,7.790959215107606E-7,0.018211344143094183,8.631560957378215E-7,9.789151466561727E-7,7.534592511021505E-4,7.291079582862755E-7,0.016056571794982436,9.332371476913113E-7,8.267612702029452E-7,0.0024587497818586708,0.0035769874809908286
ship,0.0010134271499193412,5.723315470865749E-7,0.015555314671751797,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,0.0030504681942560108,3.9258192890419787E-7,6.314505257566839E-4,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.541461823937305E-4,5.34083433329474E-4,5.191463779935926E-7,0.004561535627463272,4.7012101506688534E-4,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,0.045478317645491956,9.045361583806632E-7,0.018685067396601893,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,0.003983149866312397,0.0015589709389430316,0.006428226351550391,0.0017271753475713808,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.341703848390025E-4,8.267612702029452E-7,0.0024587497818586708,0.0026829641165842227
fragil,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,7.855564397372998E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,0.002668282967113586,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.877741701173972E-4,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
mistak,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,7.855564397372998E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,0.002134733083667558,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.798940618028287E-4,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,0.002481110571879038,8.193101572338123E-7,8.940233644066054E-7
app,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.92974510833102E-4,0.0012622702318073173,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,0.0022348971282605285,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,0.0032780599390924833,8.949173877710119E-4
broke,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,0.0023558841553540915,6.308197060506334E-7,0.0033022623881613813,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,0.002596251036345957,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,0.0010838740973580974,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.877741701173972E-4,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
mount,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,0.004489296890035511,5.083266446019015E-7,0.0015707202975456956,6.308197060506334E-7,5.502853504684854E-7,0.0014107488627276954,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.7012101506688534E-4,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,0.0010838740973580974,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,0.003186679187185743,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,0.010937348482252418,1.0034730201226444E-6,9.332371476913113E-7,8.27588031473148E-4,8.193101572338123E-7,8.940233644066054E-7
photographi,0.0033773025412673543,5.723315470865749E-7,9.726628748531405E-4,0.007020723193157891,4.906195985848568E-7,5.610919747575942E-7,0.015250307664701646,7.855564397372998E-4,6.308197060506334E-7,5.502853504684854E-7,0.004701399325604692,4.714225978307961E-7,0.0013076388720977571,5.335498834460279E-7,5.191463779935926E-7,0.004054754644521013,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.694549067880244E-4,1.0827913060520456E-6,9.054406945390438E-4,0.0014379762263220792,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,0.003214648772038447,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,0.004097370096326295,8.949173877710119E-4
grade,6.757306654410535E-4,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,0.0011177278564482173,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,0.0015937378289324344,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
experienc,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,0.001414739216090219,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,0.0023487264698796146,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,0.003249456709462188,9.045361583806632E-7,0.0021566050250837383,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,0.0015061657956597435,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
tradeoff,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,0.00101406874686746,4.6965136370318224E-7,4.173206428907968E-7,0.002793481764166684,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
worth,3.7146613292611644E-4,6.295647017952324E-4,0.0015068740190128614,5.014444106248048E-5,0.0020115403541979128,0.003983753020778919,0.002592465887469697,8.244220506988155E-4,0.004478819912959496,5.5028535046848544E-5,0.0028675668319356686,5.185648576138756E-4,0.0033328127174905354,5.33549883446028E-5,5.191463779935927E-5,0.003091363995947779,4.6965136370318224E-5,0.002962976564524657,0.008434628002182948,6.933663560616514E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
